"orig.ident","DSPP","DMP1","TGFB2","TGFB3","BMP2","BMP4","BMP7","IGF1R","RUNX2","FOS","JUN","JUNB","DLX5","MSX1","MSX2"
"24w",0,0,0.693147180559945,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,1.94591014905531,0.693147180559945,1.6094379124341
"24w",0,0,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,1.09861228866811,1.38629436111989
"24w",0,0,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,1.09861228866811,1.09861228866811
"24w",0,0,0,0,0,0,0,0,0,1.09861228866811,2.39789527279837,0.693147180559945,0.693147180559945,0,0
"24w",0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1.38629436111989,0,1.09861228866811,0,1.38629436111989
"24w",0,0,0,0,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0,0,1.38629436111989,1.79175946922805
"24w",0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,1.6094379124341,0,1.38629436111989,1.94591014905531,1.79175946922805
"24w",0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,1.94591014905531,1.79175946922805,1.09861228866811,1.09861228866811,0,0
"24w",0,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,2.70805020110221,0,1.94591014905531,0,1.09861228866811
"24w",0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,2.484906649788,0,1.09861228866811,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,1.6094379124341,0,0
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1.94591014905531,1.09861228866811
"24w",0,0,0,0,0,0,1.38629436111989,0,0,0,1.79175946922805,0,0,0,0.693147180559945
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.94591014905531,0,0
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0
"24w",0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1.09861228866811,1.09861228866811,1.09861228866811
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,2.30258509299405,0,1.6094379124341,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,1.79175946922805,1.09861228866811,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,1.09861228866811,1.09861228866811
"24w",0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,1.94591014905531,0,1.38629436111989,0,1.09861228866811
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,1.09861228866811,1.6094379124341
"24w",0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,2.07944154167984,1.79175946922805
"24w",0,0,0,0,0,0,0,0,0,0,2.484906649788,0,1.38629436111989,0,0
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,1.38629436111989,1.38629436111989,0
"24w",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.09861228866811
"24w",0,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,1.38629436111989,1.38629436111989,1.09861228866811
"24w",0,0,0,0,0,0,1.09861228866811,0,0,1.38629436111989,0.693147180559945,0,0.693147180559945,0,1.09861228866811
"24w",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1.09861228866811,0,0,1.6094379124341,0
"24w",0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0.693147180559945,1.6094379124341,0.693147180559945
"24w",0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0.693147180559945,0,1.38629436111989,1.38629436111989,0
"24w",0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,2.83321334405622,0.693147180559945,2.19722457733622,0,1.09861228866811
"24w",0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,1.6094379124341,0,2.19722457733622,0,1.38629436111989
"24w",0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,1.38629436111989,0,0,0,0,0,1.38629436111989,1.38629436111989,1.6094379124341
"24w",0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,1.79175946922805,1.38629436111989,0.693147180559945,1.6094379124341,1.38629436111989
"24w",0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,2.39789527279837,1.94591014905531,0
"24w",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.38629436111989,1.79175946922805,1.09861228866811
"24w",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,1.6094379124341
"24w",0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0.693147180559945
"24w",0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,1.09861228866811
"24w",0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,2.484906649788,1.6094379124341,1.6094379124341,0,2.07944154167984
"24w",0,0,0,0,0,1.09861228866811,0,0,1.94591014905531,0,0.693147180559945,0,0,1.94591014905531,0
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,1.38629436111989
"24w",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.6094379124341,0,1.09861228866811,0
"24w",0,0,1.09861228866811,0,0,1.09861228866811,1.09861228866811,0,0,0,0.693147180559945,0,1.6094379124341,0,1.09861228866811
"24w",0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,1.38629436111989,2.39789527279837,2.39789527279837
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0.693147180559945
"24w",0,0,1.09861228866811,0.693147180559945,0,0,0,0,1.09861228866811,0,1.79175946922805,0,1.09861228866811,0,0
"24w",0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,1.6094379124341,1.38629436111989
"24w",0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945
"24w",0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0.693147180559945
"24w",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811
"24w",0,0,0,0,0,0,0,1.09861228866811,0,0,1.38629436111989,0,0.693147180559945,0,0
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0
"24w",0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,2.30258509299405,1.79175946922805,0,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,1.38629436111989,0
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1.94591014905531
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,2.30258509299405,2.07944154167984
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0
"24w",0,0,0,1.09861228866811,0,0,0.693147180559945,0.693147180559945,1.09861228866811,0,0,0,0,0.693147180559945,0
"24w",0,0,0.693147180559945,0,0,0,0,0,0,2.19722457733622,1.6094379124341,0,1.94591014905531,0.693147180559945,1.09861228866811
"24w",0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0
"24w",0,0,0,0,0,0.693147180559945,0,0.693147180559945,1.38629436111989,0,0,0.693147180559945,1.6094379124341,1.79175946922805,0
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0
"24w",0,0,1.09861228866811,0,1.09861228866811,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0.693147180559945,0
"24w",0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,1.6094379124341,2.70805020110221,1.38629436111989,0,1.79175946922805,0
"24w",0,0,1.6094379124341,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0
"24w",0,0,0,0.693147180559945,0,0,0,0,0,0,1.6094379124341,0,1.09861228866811,0,1.09861228866811
"24w",0,0,0,0,0,0,0,0,0,1.79175946922805,1.94591014905531,0,0,0,0.693147180559945
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.07944154167984,1.6094379124341,1.38629436111989
"24w",0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,1.79175946922805,0.693147180559945,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.38629436111989,0
"24w",0,0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,0,0,0,0,1.6094379124341,1.09861228866811,1.09861228866811
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,1.6094379124341,1.09861228866811,1.38629436111989,0,2.56494935746154
"24w",0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.38629436111989,0,0
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.19722457733622,1.94591014905531
"24w",0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0
"24w",0,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,1.38629436111989,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,2.07944154167984,0,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,1.6094379124341,0,0
"24w",0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1.6094379124341,1.6094379124341
"24w",0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0,0,1.09861228866811,1.38629436111989
"24w",0,0,0,0,0,0,0,0,0,2.484906649788,2.83321334405622,2.70805020110221,1.6094379124341,0,2.07944154167984
"24w",0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,1.94591014905531,0,0
"24w",0,0,0,0,0,1.09861228866811,0,1.09861228866811,1.09861228866811,0,0.693147180559945,1.6094379124341,0,0.693147180559945,0
"24w",0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,2.63905732961526,0,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,1.38629436111989,1.38629436111989,1.38629436111989
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,0.693147180559945,2.70805020110221,2.56494935746154,2.19722457733622,1.09861228866811,0,0
"24w",0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,1.09861228866811
"24w",0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,1.6094379124341,1.09861228866811,1.38629436111989
"24w",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0
"24w",0,0,0,0,1.38629436111989,0.693147180559945,0,0.693147180559945,0,0,0,1.09861228866811,1.38629436111989,1.94591014905531,0
"24w",0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1.09861228866811,1.38629436111989
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0
"24w",0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,1.38629436111989
"24w",0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,2.30258509299405,1.6094379124341
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805
"24w",0,0,0,0.693147180559945,0,0,0.693147180559945,1.09861228866811,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,0.693147180559945
"24w",0,0,1.38629436111989,0,1.09861228866811,0,0,0,1.6094379124341,2.484906649788,1.38629436111989,0,0,1.38629436111989,0
"24w",0,0,0,0,0,0,1.09861228866811,0,0,3.46573590279973,3.17805383034795,2.56494935746154,1.09861228866811,0,1.6094379124341
"24w",0,0,0,0,0,0,0,0,0.693147180559945,2.63905732961526,3.17805383034795,2.19722457733622,0.693147180559945,0,1.6094379124341
"24w",0,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,1.09861228866811,0
"24w",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,1.09861228866811
"24w",0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,1.38629436111989,0.693147180559945,1.38629436111989
"24w",0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0.693147180559945,0,1.79175946922805,0.693147180559945,0
"24w",0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,1.38629436111989,0,0,0,0
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,1.09861228866811,1.09861228866811,1.09861228866811
"24w",0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0.693147180559945,0,1.79175946922805,1.79175946922805,1.09861228866811
"24w",0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0
"24w",0,0,1.6094379124341,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,0,0,0
"24w",0,0,0,0,0,0,1.09861228866811,0,1.09861228866811,0,1.09861228866811,0,0,2.19722457733622,0
"24w",0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,1.79175946922805,0,0
"24w",0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.38629436111989,0,0
"24w",0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0.693147180559945,0
"24w",0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,2.484906649788,0.693147180559945,0.693147180559945,0,1.09861228866811
"24w",0,0,0.693147180559945,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0
"24w",0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,1.6094379124341,1.09861228866811,0
"24w",0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1.79175946922805,1.38629436111989
"24w",0,0,0,0,0.693147180559945,0.693147180559945,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0
"24w",0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0
"24w",0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,2.30258509299405,1.09861228866811,0
"24w",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945
"24w",0,0,1.38629436111989,0,0,0.693147180559945,0,0.693147180559945,1.09861228866811,0,1.09861228866811,0,1.09861228866811,1.38629436111989,1.38629436111989
"24w",0,0,0.693147180559945,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0.693147180559945,1.09861228866811,0.693147180559945
"24w",0,0,0.693147180559945,0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,1.6094379124341,0,1.09861228866811,0,1.6094379124341
"24w",0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,1.38629436111989,0,0.693147180559945,0,2.30258509299405
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0
"24w",0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,1.79175946922805,0
"24w",0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,2.30258509299405,0,1.38629436111989,1.09861228866811,0
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0
"24w",0,0,0.693147180559945,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,1.6094379124341,0,0
"24w",0,0,0.693147180559945,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,1.38629436111989,1.79175946922805,1.09861228866811
"24w",0,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,1.79175946922805,0,0,0.693147180559945,0
"24w",0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,1.94591014905531,0,0.693147180559945
"24w",0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,1.79175946922805,0
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,1.6094379124341,0,0
"24w",0,0,0.693147180559945,0,0,0,1.09861228866811,0,0.693147180559945,1.09861228866811,0.693147180559945,0,1.94591014905531,2.56494935746154,2.07944154167984
"24w",0,0,0,0,0,0,0,0,0,2.30258509299405,0.693147180559945,0,1.6094379124341,1.38629436111989,2.19722457733622
"24w",0,0,0,0,0,0.693147180559945,0,0.693147180559945,1.6094379124341,0,0,0,0.693147180559945,0,0
"24w",0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,1.94591014905531,0,0,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,0.693147180559945,0.693147180559945,0
"24w",0,0,0,0.693147180559945,0,0.693147180559945,1.09861228866811,0,1.09861228866811,3.04452243772342,3.29583686600433,2.63905732961526,1.6094379124341,0,1.79175946922805
"24w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24w",0,0,0,0,0,0,0.693147180559945,1.09861228866811,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945
"24w",0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0
"24w",0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,2.63905732961526,2.83321334405622,2.63905732961526,1.79175946922805,0,1.79175946922805
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,1.38629436111989,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,0,1.38629436111989,1.09861228866811,1.79175946922805,0,0,0
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0
"24w",0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0.693147180559945
"24w",0,0,1.09861228866811,0,0,0,1.09861228866811,0,0,0,0,0,1.6094379124341,1.38629436111989,2.07944154167984
"24w",0,0,1.09861228866811,0,0,0,0.693147180559945,0,0.693147180559945,0,2.39789527279837,0,1.09861228866811,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0.693147180559945,0,2.07944154167984
"24w",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.38629436111989,1.38629436111989
"24w",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0
"24w",0,0,1.09861228866811,0,1.09861228866811,0,0,0,0,0.693147180559945,0.693147180559945,0,1.79175946922805,0.693147180559945,2.484906649788
"24w",0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,1.09861228866811,2.70805020110221,2.70805020110221,1.79175946922805,0,1.38629436111989
"24w",0,0,1.94591014905531,0,0,0,0,0.693147180559945,0,1.38629436111989,0.693147180559945,0,1.38629436111989,0,0
"24w",0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0
"24w",0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,1.6094379124341,1.6094379124341,1.09861228866811
"24w",0,0,0,0,0,0,0,0,0,0.693147180559945,1.79175946922805,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
"24w",0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,2.07944154167984,1.38629436111989
"24w",0,0,0,0,0,0,1.09861228866811,0,0,0,2.19722457733622,0,1.38629436111989,0,0.693147180559945
"24w",0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0.693147180559945,1.6094379124341,0.693147180559945
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0,0,1.79175946922805,2.30258509299405,1.09861228866811
"24w",0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,1.79175946922805,2.39789527279837
"24w",0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,1.94591014905531,0,0.693147180559945
"24w",0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,1.09861228866811,1.09861228866811
"24w",0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,1.09861228866811,0,1.6094379124341,1.38629436111989,0
"24w",0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,1.38629436111989,0.693147180559945,0,0,0
"24w",0,0,0,0.693147180559945,0,0,0.693147180559945,0,1.09861228866811,2.07944154167984,2.83321334405622,2.484906649788,2.70805020110221,0,2.30258509299405
"24w",0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,1.38629436111989,1.79175946922805,1.38629436111989,0.693147180559945,0.693147180559945,0
"24w",0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,2.07944154167984,0,1.38629436111989,0,0
"24w",0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1.79175946922805,1.6094379124341,1.6094379124341
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0
"24w",0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0
"24w",0,0,0,0,0,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,1.09861228866811,1.94591014905531,0
"24w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341
"24w",0,0,0.693147180559945,0,0.693147180559945,0,1.09861228866811,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0,0.693147180559945,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,2.39789527279837,0,1.09861228866811,0,1.38629436111989
"24w",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0
"24w",0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,1.38629436111989,0,1.79175946922805
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,2.19722457733622,1.94591014905531,1.09861228866811,0,1.6094379124341
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,1.38629436111989,1.6094379124341
"24w",0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0
"24w",0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1.09861228866811,0,1.38629436111989
"24w",0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0.693147180559945,1.38629436111989,0
"24w",0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945
"24w",0,0,0,0,0,0,1.09861228866811,0,1.09861228866811,0.693147180559945,0.693147180559945,0,1.38629436111989,0.693147180559945,0
"24w",0,0,0,0,0,0,0,0,0,0,1.94591014905531,0.693147180559945,0,0.693147180559945,0.693147180559945
"24w",0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0
"24w",0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,1.6094379124341,3.13549421592915,2.19722457733622,1.38629436111989,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0,0.693147180559945,2.19722457733622,2.70805020110221,1.38629436111989,1.79175946922805,0,1.38629436111989
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,2.484906649788,0.693147180559945,1.09861228866811,0,0
"24w",0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0,0,1.38629436111989,0
"24w",0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,1.09861228866811,1.6094379124341,1.79175946922805
"24w",0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,1.38629436111989,0.693147180559945,1.09861228866811
"24w",0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,1.94591014905531,1.6094379124341
"24w",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.6094379124341,2.07944154167984,1.94591014905531
"24w",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0
"24w",0,0,0,0,0,0,1.38629436111989,0,0,0,1.09861228866811,0,0,0,1.09861228866811
"24w",0,0,0,0,0,0,0,0,0,0,1.38629436111989,1.09861228866811,0,0,0
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0
"24w",0,0,0,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,1.09861228866811
"24w",0,0,1.09861228866811,0,0,0,1.38629436111989,0.693147180559945,0,0,2.30258509299405,0.693147180559945,1.79175946922805,0,0
"24w",0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,1.09861228866811,0
"24w",0,0,0,0,0,0,0,0,0,1.79175946922805,0,0.693147180559945,1.6094379124341,2.07944154167984,0
"24w",0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0.693147180559945,2.07944154167984,0
"24w",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945
"24w",0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,2.19722457733622,2.07944154167984
"24w",0,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1.6094379124341,1.38629436111989,0
"24w",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,1.38629436111989
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,1.38629436111989,1.09861228866811
"24w",0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945
"24w",0,0,0,0,0,0,0,0,1.09861228866811,0,2.484906649788,0,0,0,1.09861228866811
"24w",0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,2.07944154167984,1.79175946922805,1.79175946922805,0,1.38629436111989
"24w",0,0,0,0,0,0,0,0,0,1.94591014905531,2.89037175789616,0,1.79175946922805,0,0
"24w",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0
"24w",0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,2.30258509299405,0,1.38629436111989,0,1.09861228866811
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,2.30258509299405,0,0,0,0.693147180559945
"24w",0,0,0,0,0,0,0,0.693147180559945,0,0,3.29583686600433,2.70805020110221,1.38629436111989,0,1.6094379124341
"24w",0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,1.79175946922805,0.693147180559945,0
"24w",0,0,0,0,0,0,0,0,0,0,1.94591014905531,1.94591014905531,0.693147180559945,0,1.09861228866811
